Acidity,Aftertaste,Aroma,Balance,Body,Category One Defects,Category Two Defects,Clean Cup,Color,Country of Origin,Flavor,Harvest Year,Processing Method,Sweetness,Uniformity,Variety,altitud_limpia,Specialty
7.08,7.17,7.33,7.0,7.25,0,12,10.0,Green,Mexico,7.33,2012,Washed / Wet,10.0,10.0,Bourbon,1000.0,No Specialty
7.33,7.0,7.33,7.0,7.0,0,5,10.0,Green,Guatemala,7.33,2012,Washed / Wet,10.0,10.0,Bourbon,1310.64,No Specialty
7.33,7.33,7.58,7.33,7.67,12,1,9.33,,United States (Hawaii),7.5,,,9.33,9.33,,,No Specialty
7.17,7.0,7.17,7.25,7.25,0,5,10.0,Green,Brazil,7.17,2017 / 2018,Pulped Natural / Honey,10.0,10.0,Bourbon,1100.0,No Specialty
7.17,7.25,7.42,7.0,7.0,0,0,10.0,Green,Taiwan,7.25,2014,Washed / Wet,10.0,10.0,Typica,850.0,No Specialty
7.25,6.92,7.25,7.25,7.17,0,4,10.0,Green,Nicaragua,7.17,2013,Natural / Dry,10.0,10.0,,,No Specialty
7.25,7.25,7.25,7.0,7.08,0,0,10.0,Green,Taiwan,7.25,2013/2014,Other,10.0,10.0,Typica,200.0,No Specialty
7.0,7.25,7.25,7.08,7.25,0,0,10.0,Green,Taiwan,7.25,2013/2014,Washed / Wet,10.0,10.0,Typica,150.0,No Specialty
7.08,7.25,7.25,7.08,7.17,0,0,10.0,Green,Taiwan,7.25,2013/2014,Semi-Washed / Semi-Pulped,10.0,10.0,Typica,250.0,No Specialty
7.08,7.25,7.33,7.08,7.08,0,0,10.0,,Mexico,7.17,2012,Washed / Wet,10.0,10.0,Typica,1300.0,No Specialty
7.17,7.0,7.25,7.17,7.33,1,17,10.0,Green,Mexico,7.08,2012,Washed / Wet,10.0,10.0,Typica,1300.0,No Specialty
7.08,6.92,7.33,7.17,7.42,0,5,10.0,Green,Nicaragua,7.08,2017,Washed / Wet,10.0,10.0,Caturra,1250.0,No Specialty
7.42,7.0,7.17,7.0,7.17,0,4,10.0,Green,Myanmar,7.33,2015,Washed / Wet,10.0,10.0,Other,,No Specialty
7.5,7.42,7.58,7.5,7.5,0,2,8.67,Green,Mexico,7.75,2014,Washed / Wet,10.0,8.67,Typica,1400.0,No Specialty
7.0,7.25,7.25,7.0,7.25,0,0,10.0,Green,Taiwan,7.25,2013/2014,Washed / Wet,10.0,10.0,Typica,250.0,No Specialty
7.42,7.08,7.33,7.08,7.42,0,0,10.0,Green,Thailand,6.67,2012,Washed / Wet,10.0,10.0,,800.0,No Specialty
7.17,7.08,7.25,7.33,7.33,0,9,10.0,Green,Mexico,7.25,2012,Washed / Wet,10.0,9.33,Typica,1250.0,No Specialty
7.33,7.0,7.08,7.0,7.08,0,12,10.0,Green,Mexico,7.33,2012,Washed / Wet,10.0,10.0,Other,1100.0,No Specialty
7.92,7.5,7.42,7.58,7.75,0,2,9.33,,Ethiopia,7.42,2010,,8.67,8.67,,,No Specialty
7.75,7.58,7.83,7.17,7.83,0,1,10.0,Green,Colombia,7.67,2015,Washed / Wet,10.0,6.67,,,No Specialty
6.92,7.0,7.5,7.17,7.33,1,3,10.0,Green,United States (Hawaii),7.0,2014,Natural / Dry,10.0,10.0,Hawaiian Kona,,No Specialty
7.33,7.08,7.33,7.17,7.42,0,4,10.0,Green,Mexico,7.08,2013,Washed / Wet,10.0,9.33,Bourbon,1300.0,No Specialty
7.25,6.92,7.17,7.08,7.33,1,7,10.0,Green,Mexico,7.17,2012,Washed / Wet,10.0,10.0,Other,1100.0,No Specialty
7.17,7.0,7.5,7.08,7.25,0,0,10.0,,Mexico,7.17,2012,Washed / Wet,10.0,10.0,Bourbon,1100.0,No Specialty
7.08,7.08,7.17,7.33,7.5,0,3,10.0,Green,Mexico,7.08,2012,Washed / Wet,10.0,9.33,Catuai,1100.0,No Specialty
7.42,7.0,7.33,7.17,7.17,0,6,10.0,Green,Mexico,7.25,2012,Natural / Dry,10.0,9.33,Typica,1250.0,No Specialty
7.58,7.08,7.17,7.08,7.33,0,0,9.33,Green,Mexico,7.33,2012,Washed / Wet,10.0,10.0,Mundo Novo,1250.0,No Specialty
7.42,7.58,7.5,7.58,7.5,3,0,8.67,,United States (Hawaii),7.42,,,10.0,8.67,,,No Specialty
7.17,7.0,7.0,7.25,7.25,0,5,10.0,,Kenya,7.08,2017,Washed / Wet,10.0,10.0,Sl34,1500.0,No Specialty
7.33,6.92,7.33,7.33,7.25,0,2,10.0,Green,Guatemala,7.25,2017,Washed / Wet,10.0,9.33,Bourbon,1700.0,No Specialty
6.92,7.17,6.83,7.08,7.5,0,0,10.0,Green,Nicaragua,7.17,2014,Washed / Wet,10.0,10.0,Caturra,1250.0,No Specialty
7.25,7.0,7.17,7.0,7.5,0,3,10.0,Green,Mexico,7.08,2012,Washed / Wet,10.0,10.0,Typica,1300.0,No Specialty
7.17,6.83,7.58,7.17,7.5,7,10,10.0,Blue-Green,United States (Hawaii),7.08,2012,Natural / Dry,10.0,9.33,Hawaiian Kona,,No Specialty
7.58,7.25,7.5,7.42,7.33,0,1,9.33,Green,Guatemala,7.42,2016,Washed / Wet,9.33,9.33,Bourbon,,No Specialty
7.33,7.17,7.75,7.83,7.67,0,0,9.33,,Taiwan,7.33,2014,Natural / Dry,8.67,9.33,Typica,1000.0,No Specialty
7.0,7.25,7.08,7.17,7.17,0,0,10.0,Blue-Green,Taiwan,7.08,2013,Washed / Wet,10.0,10.0,Typica,600.0,No Specialty
7.5,6.92,7.25,6.92,7.08,0,0,10.0,Green,Thailand,7.08,2013,Washed / Wet,10.0,10.0,,800.0,No Specialty
7.25,7.0,7.0,7.42,7.5,1,2,10.0,Green,Peru,7.08,2013,Washed / Wet,10.0,9.33,,,No Specialty
7.75,7.67,7.58,7.58,7.67,0,4,8.0,Bluish-Green,Costa Rica,7.5,2013,Washed / Wet,10.0,8.0,Catuai,1100.0,No Specialty
7.0,7.0,7.58,6.92,7.5,0,4,10.0,Green,Mexico,7.08,2013,Washed / Wet,10.0,10.0,Typica,1400.0,No Specialty
7.58,6.92,7.58,6.92,7.5,0,4,9.33,Green,Mexico,7.08,2013,Washed / Wet,10.0,10.0,Bourbon,1022.0,No Specialty
7.17,7.0,7.25,7.08,7.17,0,5,10.0,Green,Mexico,7.08,2013,Washed / Wet,10.0,10.0,Bourbon,1300.0,No Specialty
7.08,7.17,7.25,7.0,7.17,0,0,10.0,,Mexico,7.17,2012,Washed / Wet,10.0,10.0,Bourbon,1450.0,No Specialty
7.08,7.0,7.33,7.0,7.08,1,22,10.0,Green,Mexico,7.25,2012,Washed / Wet,10.0,10.0,Typica,1050.0,No Specialty
7.33,7.5,7.58,7.33,7.0,0,4,9.33,Green,Guatemala,7.33,2012,Washed / Wet,9.33,9.33,Bourbon,,No Specialty
7.08,6.92,7.25,7.08,7.25,0,7,10.0,,Mexico,6.83,2012,Washed / Wet,10.0,10.0,Typica,1100.0,No Specialty
7.58,7.25,7.42,7.33,7.42,0,1,9.33,Green,Guatemala,7.42,2016,Washed / Wet,9.33,9.33,Bourbon,1219.2,No Specialty
6.83,7.0,7.25,7.17,7.33,0,12,10.0,Bluish-Green,El Salvador,7.08,2016,Washed / Wet,10.0,10.0,Bourbon,1250.0,No Specialty
7.42,6.83,6.92,7.08,7.17,0,0,10.0,Blue-Green,Thailand,7.17,2013,Washed / Wet,10.0,10.0,,800.0,No Specialty
7.08,6.83,7.5,7.17,7.08,0,6,10.0,Green,Guatemala,7.0,2013,Washed / Wet,10.0,10.0,Bourbon,1310.64,No Specialty
7.58,6.83,7.42,6.58,7.17,0,6,10.0,Green,Mexico,7.25,2013,Washed / Wet,10.0,10.0,Typica,1400.0,No Specialty
6.75,7.0,7.33,7.0,7.08,5,6,10.0,,Mexico,7.17,2012,Washed / Wet,10.0,10.0,Caturra,975.0,No Specialty
7.17,7.17,6.92,7.08,7.08,0,9,10.0,,Mexico,7.17,2012,Washed / Wet,10.0,10.0,Mundo Novo,1264.0,No Specialty
7.0,7.0,7.17,6.92,7.25,1,0,10.0,,Thailand,7.17,,,10.0,10.0,Peaberry,,No Specialty
7.33,6.92,7.08,7.08,7.25,0,11,10.0,,Mexico,7.0,2012,Washed / Wet,10.0,10.0,Typica,1250.0,No Specialty
7.33,6.92,7.25,7.0,7.25,0,5,10.0,Green,Mexico,6.92,2012,Washed / Wet,10.0,10.0,Caturra,1550.0,No Specialty
6.75,7.0,7.25,7.33,7.17,0,4,10.0,,Colombia,7.17,4T/10,,10.0,10.0,,1800.0,No Specialty
7.33,6.83,7.08,7.0,7.25,1,19,10.0,,Guatemala,7.0,2009/2010,,10.0,10.0,,1325.88,No Specialty
7.42,7.0,6.92,7.0,7.25,0,6,10.0,Green,Nicaragua,6.92,2015,Natural / Dry,10.0,10.0,Caturra,1050.0,No Specialty
7.0,7.17,6.92,7.0,7.42,0,1,10.0,,Taiwan,7.0,2014,Natural / Dry,10.0,10.0,Typica,700.0,No Specialty
7.42,7.42,7.83,7.5,7.67,0,2,6.67,Green,Colombia,7.5,2013,Washed / Wet,10.0,10.0,Caturra,1550.0,No Specialty
7.25,6.92,7.25,7.08,7.58,1,20,10.0,Green,Mexico,7.08,2012,Washed / Wet,10.0,9.33,Caturra,1550.0,No Specialty
7.25,7.0,7.25,7.17,7.17,0,5,10.0,Bluish-Green,Mexico,7.33,2012,Washed / Wet,10.0,9.33,Typica,1100.0,No Specialty
7.58,7.25,7.08,7.42,7.33,0,2,9.33,Green,Guatemala,7.33,2013,Washed / Wet,9.33,9.33,Bourbon,1219.2,No Specialty
7.0,6.83,7.25,7.17,7.0,1,4,10.0,Green,Guatemala,7.33,2014,Washed / Wet,10.0,10.0,Other,1219.2,No Specialty
7.42,6.83,7.0,7.17,7.33,0,30,10.0,Green,Mexico,6.83,2012,Washed / Wet,10.0,10.0,Typica,800.0,No Specialty
7.0,6.83,7.42,7.08,7.33,1,2,10.0,Bluish-Green,Cote D?Ivoire,7.25,2016,Washed / Wet,10.0,9.33,,200.0,No Specialty
7.25,6.75,7.42,7.25,7.42,0,3,9.33,Green,Colombia,7.25,2013,Washed / Wet,10.0,9.33,Caturra,1200.0,No Specialty
7.33,6.83,7.0,6.92,7.42,0,23,10.0,,Mexico,7.0,2012,Washed / Wet,10.0,10.0,Typica,950.0,No Specialty
7.17,7.08,7.42,7.08,7.08,0,19,10.0,Green,Mexico,7.17,2012,Washed / Wet,10.0,9.33,Typica,750.0,No Specialty
7.25,6.33,7.17,7.33,7.58,0,6,10.0,Green,Guatemala,6.5,2012,Washed / Wet,10.0,10.0,Bourbon,,No Specialty
7.25,6.83,7.08,7.08,7.42,0,0,10.0,Blue-Green,Taiwan,6.83,2014,Washed / Wet,10.0,10.0,Typica,850.0,No Specialty
7.17,6.92,7.0,7.08,7.17,0,10,10.0,Green,Mexico,7.0,2012,Washed / Wet,10.0,10.0,Bourbon,1000.0,No Specialty
7.42,7.33,7.33,7.42,7.5,0,0,9.33,Green,Guatemala,7.42,2017,Washed / Wet,9.33,8.67,Bourbon,1219.2,No Specialty
6.92,6.75,7.58,6.92,7.0,0,5,10.0,Green,Honduras,7.0,2017,Washed / Wet,10.0,10.0,Catuai,1650.0,No Specialty
7.42,6.92,7.08,6.92,7.0,0,6,10.0,Green,Guatemala,7.0,2016,Washed / Wet,10.0,10.0,Bourbon,1320.0,No Specialty
7.25,6.75,7.25,6.92,7.0,0,6,10.0,Green,Guatemala,7.17,2015,Washed / Wet,10.0,10.0,Catuai,1550.0,No Specialty
8.0,7.5,7.17,7.83,7.25,5,20,10.0,,Costa Rica,7.42,2012,Washed / Wet,6.67,10.0,Catuai,,No Specialty
7.08,6.92,7.25,7.17,7.17,0,8,10.0,,Mexico,7.08,2012,Washed / Wet,10.0,9.33,Typica,1550.0,No Specialty
7.08,6.92,7.17,7.0,7.17,0,34,10.0,Green,Mexico,6.92,2012,Washed / Wet,10.0,10.0,Typica,1450.0,No Specialty
7.25,6.83,6.75,7.08,7.58,0,8,10.0,,Mexico,6.75,08/09 crop,,10.0,10.0,Typica,1200.0,No Specialty
7.42,7.42,7.58,7.67,7.67,0,1,8.67,Green,Guatemala,7.67,2017,Washed / Wet,8.67,8.67,Bourbon,1700.0,No Specialty
7.33,6.75,7.42,6.92,7.33,0,0,9.33,Green,United States (Puerto Rico),7.08,2013,Washed / Wet,10.0,10.0,Other,853.44,No Specialty
7.25,6.92,7.33,7.08,7.33,0,2,10.0,,Mexico,7.0,2012,Washed / Wet,10.0,9.33,Typica,1500.0,No Specialty
7.33,6.75,7.25,7.0,7.42,0,45,10.0,Green,Mexico,7.08,2012,Washed / Wet,10.0,9.33,Mundo Novo,1100.0,No Specialty
7.17,7.25,7.17,7.08,7.25,0,0,9.33,Bluish-Green,Mexico,7.25,2012,Washed / Wet,10.0,9.33,Typica,1200.0,No Specialty
6.83,6.42,6.75,7.5,7.58,0,3,10.0,,,6.75,,,10.0,10.0,,,No Specialty
7.42,6.58,7.33,6.83,7.08,0,3,10.0,Green,Guatemala,7.17,2014,Washed / Wet,10.0,10.0,Other,1219.2,No Specialty
7.0,7.0,7.0,7.0,7.0,0,12,10.0,Green,Honduras,7.0,2014,Washed / Wet,10.0,10.0,Pacas,1350.0,No Specialty
7.25,7.08,7.67,7.5,8.0,0,4,9.33,,Peru,7.17,2012,Washed / Wet,9.33,8.67,Typica,1400.0,No Specialty
7.25,6.67,6.75,7.08,7.17,0,12,10.0,,Mexico,7.08,2012,Natural / Dry,10.0,10.0,Mundo Novo,1300.0,No Specialty
7.5,6.92,7.5,7.0,7.25,3,17,10.0,Green,Mexico,7.17,2012,Semi-Washed / Semi-Pulped,10.0,8.67,Typica,1550.0,No Specialty
7.25,6.83,7.17,6.92,7.17,7,38,10.0,Green,Mexico,6.83,2012,Washed / Wet,10.0,10.0,Typica,,No Specialty
7.08,6.75,7.33,7.25,7.17,0,8,10.0,Green,Mexico,7.0,2013,Washed / Wet,10.0,9.33,Typica,1300.0,No Specialty
7.08,6.92,7.5,6.75,6.92,0,0,10.0,,Mexico,7.0,2012,Washed / Wet,10.0,10.0,Typica,1400.0,No Specialty
7.0,6.92,7.17,7.0,7.0,0,4,10.0,Green,Nicaragua,7.0,2016,Other,10.0,10.0,Caturra,1100.0,No Specialty
7.25,6.92,7.5,7.42,7.58,5,8,9.33,Green,United States (Hawaii),6.92,2013,Natural / Dry,9.33,9.33,,,No Specialty
7.25,6.33,7.33,7.0,7.0,1,8,10.0,Green,Guatemala,7.08,2013,Washed / Wet,10.0,10.0,Bourbon,1310.64,No Specialty
7.0,6.83,7.25,7.0,7.17,0,0,10.0,Green,Mexico,6.83,2012,Washed / Wet,10.0,10.0,Typica,1320.0,No Specialty
7.25,7.17,7.25,7.0,7.08,0,0,10.0,,Mexico,7.33,2012,Semi-Washed / Semi-Pulped,10.0,8.67,Typica,1250.0,No Specialty
7.33,6.83,7.67,7.17,7.58,0,0,10.0,,Mexico,7.17,2012,Washed / Wet,8.67,9.33,Bourbon,1350.0,No Specialty
7.17,6.83,7.0,7.17,7.17,0,5,10.0,Green,China,6.92,2013,Washed / Wet,9.33,10.0,Typica,1850.0,No Specialty
7.25,6.67,6.92,6.92,7.17,0,2,10.0,,Mexico,6.92,2012,Washed / Wet,10.0,10.0,Caturra,1150.0,No Specialty
6.83,6.75,7.08,6.92,7.08,1,7,10.0,Green,Nicaragua,7.0,2016,,10.0,10.0,,,No Specialty
6.75,6.92,6.83,7.08,7.25,1,1,10.0,Green,Nicaragua,7.08,2014,Natural / Dry,10.0,10.0,,,No Specialty
7.58,6.92,7.33,7.17,7.25,0,3,9.33,Green,Guatemala,7.17,2014,Washed / Wet,10.0,8.67,Other,1219.2,No Specialty
7.25,7.17,6.83,6.92,7.0,0,0,10.0,Green,Taiwan,6.75,2013,Washed / Wet,10.0,10.0,Typica,800.0,No Specialty
7.33,6.75,7.0,6.92,6.92,0,1,10.0,Green,Mexico,7.0,2012,Washed / Wet,10.0,10.0,Typica,1400.0,No Specialty
7.92,7.58,7.92,7.5,7.92,0,1,6.67,,Mexico,7.58,2012,Washed / Wet,10.0,8.0,Typica,1300.0,No Specialty
7.42,7.08,7.92,7.33,6.75,0,0,9.33,,United States (Hawaii),6.83,,,10.0,8.67,,,No Specialty
6.92,6.92,7.25,7.58,7.25,0,0,9.33,Green,Mexico,6.75,2014,Washed / Wet,10.0,9.33,Bourbon,1600.0,No Specialty
7.0,6.83,7.08,6.92,7.0,0,14,10.0,,Mexico,6.83,2012,Washed / Wet,10.0,10.0,Typica,1400.0,No Specialty
6.83,7.0,7.25,7.08,7.58,1,3,10.0,Green,Mexico,7.17,2012,Washed / Wet,10.0,8.67,Caturra,1200.0,No Specialty
7.08,6.92,6.83,6.83,6.92,3,4,10.0,Green,Brazil,7.0,2014/2015,Natural / Dry,10.0,10.0,Catuai,,No Specialty
7.17,7.0,7.58,7.0,7.33,0,0,10.0,,Mexico,7.17,2012,Washed / Wet,10.0,8.0,Typica,1500.0,No Specialty
7.83,7.58,7.5,7.92,7.92,0,0,8.0,Bluish-Green,United States (Hawaii),7.75,2014,Natural / Dry,8.67,7.33,Hawaiian Kona,,No Specialty
7.0,6.67,7.17,7.17,7.17,0,2,10.0,Green,Guatemala,6.5,2014,Washed / Wet,10.0,10.0,Other,1219.2,No Specialty
7.17,6.5,7.17,6.83,7.0,1,4,10.0,Green,Guatemala,7.17,2012,Washed / Wet,10.0,10.0,Bourbon,1310.64,No Specialty
7.5,7.0,7.25,7.42,7.33,31,47,9.33,Green,Mexico,7.25,2012,Natural / Dry,10.0,8.0,Typica,1300.0,No Specialty
7.25,6.17,7.17,7.33,7.33,0,9,10.0,Green,Guatemala,6.08,2012,Washed / Wet,10.0,10.0,Bourbon,,No Specialty
7.58,7.33,7.5,7.42,7.5,2,8,8.67,Green,United States (Hawaii),7.5,2014,Natural / Dry,8.67,8.67,Hawaiian Kona,,No Specialty
7.5,7.33,7.42,7.75,7.67,4,31,8.67,Green,United States (Hawaii),7.33,2012,Natural / Dry,9.33,8.0,Hawaiian Kona,,No Specialty
6.92,6.92,6.92,6.83,6.92,0,1,10.0,,Indonesia,6.83,2016,Washed / Wet,10.0,10.0,Java,1300.0,No Specialty
7.25,6.67,7.08,6.92,7.25,0,3,9.33,Green,Mexico,6.83,2012,Washed / Wet,10.0,10.0,Typica,1050.0,No Specialty
7.17,7.33,7.5,7.5,7.5,3,4,10.0,Green,Taiwan,7.08,2016,Washed / Wet,10.0,6.67,Yellow Bourbon,650.0,No Specialty
7.0,6.67,6.83,6.83,7.0,2,6,10.0,Green,Honduras,7.0,2014,Natural / Dry,10.0,10.0,Pacas,1350.0,No Specialty
7.42,7.5,7.58,7.33,7.5,2,3,8.67,Green,United States (Hawaii),7.33,2014,Natural / Dry,9.33,8.0,Hawaiian Kona,,No Specialty
7.33,6.83,7.42,6.92,7.0,1,2,9.33,Green,Guatemala,7.25,2014,Washed / Wet,9.33,9.33,Other,1219.2,No Specialty
7.08,6.92,7.33,7.0,7.33,0,28,9.33,Green,China,7.17,2013,Washed / Wet,9.33,9.33,Typica,1200.0,No Specialty
7.17,6.83,7.0,6.83,6.67,3,9,10.0,Green,Guatemala,6.83,2013,Washed / Wet,10.0,10.0,Bourbon,1310.64,No Specialty
7.0,7.0,7.25,7.08,7.25,2,7,10.0,Green,Mexico,7.33,2012,Washed / Wet,8.0,10.0,Other,850.0,No Specialty
7.17,7.0,7.42,7.17,7.67,1,3,9.33,Green,Colombia,7.17,,,9.33,8.67,,,No Specialty
7.0,7.42,7.5,6.83,7.08,2,4,9.33,Green,Costa Rica,7.25,2014,Washed / Wet,10.0,8.67,Caturra,1200.0,No Specialty
7.0,7.0,7.42,7.08,7.25,0,3,10.0,Green,Mexico,7.25,2012,Washed / Wet,10.0,8.0,Typica,1248.0,No Specialty
7.08,6.17,7.17,6.83,7.33,0,7,10.0,Green,Guatemala,6.17,2012,Washed / Wet,10.0,10.0,Bourbon,,No Specialty
7.17,7.0,7.42,7.0,7.08,0,0,8.67,Bluish-Green,Nicaragua,7.0,2016,,10.0,9.33,,1000.0,No Specialty
6.83,6.67,7.0,6.83,7.08,0,2,10.0,,Brazil,6.75,2014,Washed / Wet,10.0,10.0,,,No Specialty
7.17,6.67,7.0,6.83,6.83,0,2,10.0,Green,Guatemala,6.83,2013,Washed / Wet,10.0,10.0,Bourbon,1310.64,No Specialty
7.33,6.58,7.17,7.17,7.33,0,0,9.33,Bluish-Green,Taiwan,6.75,2012,Washed / Wet,10.0,9.33,Typica,775.0,No Specialty
7.67,7.58,7.58,7.42,7.42,1,5,9.33,Green,United States (Hawaii),7.67,2013,Natural / Dry,6.0,9.33,,,No Specialty
6.75,6.58,7.17,6.75,6.83,0,3,10.0,Green,Mexico,6.75,2012,Washed / Wet,10.0,10.0,Typica,1300.0,No Specialty
7.0,6.33,7.08,7.0,6.92,2,15,10.0,Green,Guatemala,6.92,2013,Washed / Wet,10.0,10.0,Bourbon,1310.64,No Specialty
7.58,7.42,7.5,6.92,7.58,0,3,8.0,Green,Brazil,7.33,2017 / 2018,Natural / Dry,10.0,8.0,Bourbon,890.0,No Specialty
7.17,6.83,7.33,7.17,7.17,1,2,9.33,Green,Guatemala,7.0,2014,Washed / Wet,9.33,9.33,Other,1219.2,No Specialty
7.0,6.67,7.33,6.92,6.92,4,5,9.33,,Mexico,7.0,2012,Washed / Wet,10.0,9.33,Typica,1500.0,No Specialty
6.75,6.83,6.83,6.92,6.92,0,1,10.0,,Haiti,6.83,2013,Washed / Wet,10.0,9.33,Typica,825.0,No Specialty
6.67,6.83,7.08,7.42,7.58,1,5,9.33,Green,United States (Hawaii),6.92,2013,Natural / Dry,10.0,8.67,,,No Specialty
7.25,7.0,7.08,7.25,7.33,1,11,8.67,Green,Mexico,7.0,2012,Washed / Wet,10.0,8.67,Other,1200.0,No Specialty
7.67,7.42,7.42,7.83,7.92,7,9,5.33,Green,Peru,7.75,2014,Washed / Wet,9.33,8.67,Caturra,1200.0,No Specialty
6.67,7.17,7.67,7.42,7.17,0,0,10.0,Green,India,7.33,2016,Natural / Dry,6.67,9.33,,,No Specialty
6.83,6.42,6.67,6.92,7.0,0,0,10.0,,Mexico,6.33,08/09 crop,,10.0,10.0,Typica,1200.0,No Specialty
7.33,6.5,6.42,6.92,6.33,0,4,10.0,,Guatemala,6.5,2012,Washed / Wet,10.0,10.0,Bourbon,,No Specialty
7.0,6.58,7.17,6.58,7.25,0,14,9.33,Green,Mexico,6.58,2012,Washed / Wet,10.0,9.33,Typica,1100.0,No Specialty
7.5,6.83,7.5,7.33,7.17,0,8,8.67,Green,Guatemala,7.0,2012,Washed / Wet,8.67,8.67,Bourbon,1310.64,No Specialty
7.17,6.5,6.17,6.83,7.0,0,5,10.0,,Guatemala,6.5,2011/2012,Washed / Wet,10.0,10.0,Bourbon,,No Specialty
7.17,6.83,7.25,6.83,7.33,0,0,8.67,Green,United States (Hawaii),7.08,2014,Natural / Dry,9.33,8.67,Hawaiian Kona,,No Specialty
7.58,7.33,7.5,7.25,7.67,0,3,8.0,Bluish-Green,United States (Hawaii),7.33,2013,Natural / Dry,8.0,8.0,,,No Specialty
7.08,6.83,7.42,6.83,6.92,2,4,10.0,,Mexico,7.0,2012,Washed / Wet,10.0,7.33,Typica,1400.0,No Specialty
6.08,6.5,7.33,6.33,7.58,4,26,10.0,,Indonesia,7.0,2011,Natural / Dry,9.33,9.33,Other,3500.0,No Specialty
7.17,6.83,7.08,7.08,7.17,0,12,7.33,Green,Mexico,6.83,2012,Washed / Wet,10.0,10.0,Bourbon,1250.0,No Specialty
6.83,6.67,6.83,6.83,7.0,0,7,8.67,Green,Honduras,6.83,2014,Natural / Dry,10.0,9.33,Pacas,1350.0,No Specialty
6.92,6.5,6.83,7.0,6.75,0,2,10.0,Green,Philippines,6.5,2012,Washed / Wet,9.33,9.33,,1000.0,No Specialty
7.5,6.83,7.17,7.0,7.17,0,6,8.0,Green,Brazil,7.0,2017 / 2018,Natural / Dry,10.0,8.0,,,No Specialty
7.58,7.17,7.92,7.17,7.33,0,15,8.0,Green,Guatemala,7.58,2012,Washed / Wet,8.0,8.0,Bourbon,1310.64,No Specialty
7.0,6.33,6.67,6.75,7.17,0,10,10.0,,Guatemala,6.5,2012,Washed / Wet,10.0,8.67,Bourbon,,No Specialty
7.0,6.92,7.5,6.83,7.17,4,20,8.0,Green,Mexico,7.25,2012,Washed / Wet,10.0,8.0,Pacamara,1100.0,No Specialty
6.83,6.67,7.17,7.75,7.25,0,20,6.0,Green,Mexico,6.92,2012,Washed / Wet,10.0,10.0,Mundo Novo,1200.0,No Specialty
7.08,6.67,7.25,6.83,7.17,0,8,6.67,,Mexico,6.83,2012,Washed / Wet,10.0,10.0,Other,1100.0,No Specialty
7.17,6.83,7.17,6.67,7.42,23,29,7.33,Bluish-Green,Mexico,7.17,2012,Washed / Wet,10.0,8.67,Typica,1280.0,No Specialty
6.92,6.75,7.0,6.83,7.17,15,7,6.67,Green,Mexico,6.92,2012,Washed / Wet,10.0,10.0,Typica,850.0,No Specialty
7.0,6.58,7.08,6.75,7.0,0,6,8.67,,Mexico,6.75,2012,Washed / Wet,10.0,8.67,Typica,1500.0,No Specialty
7.25,6.67,7.33,7.0,7.5,0,30,5.33,Green,Mexico,6.75,2012,Washed / Wet,10.0,10.0,Typica,1250.0,No Specialty
7.0,6.17,6.75,6.75,7.25,0,8,10.0,,Guatemala,6.5,2012,Washed / Wet,10.0,8.0,Bourbon,,No Specialty
7.17,6.17,6.75,6.58,7.0,0,10,10.0,,Guatemala,6.67,2012,Washed / Wet,10.0,8.0,Bourbon,,No Specialty
7.5,6.83,7.08,6.83,7.33,0,7,7.33,Green,Mexico,7.0,2013,Washed / Wet,10.0,8.0,Typica,1700.0,No Specialty
7.25,7.0,7.5,7.33,7.42,1,2,8.67,Blue-Green,United States (Hawaii),7.25,2014,Natural / Dry,6.67,8.0,Hawaiian Kona,,No Specialty
7.5,6.5,6.5,6.83,7.33,1,1,10.0,Green,Guatemala,6.33,2013,Washed / Wet,8.67,8.67,Bourbon,1310.64,No Specialty
6.83,6.67,7.0,6.83,7.08,3,11,6.67,Green,Mexico,6.58,2012,Washed / Wet,10.0,10.0,Typica,1140.0,No Specialty
7.33,6.17,6.92,6.75,7.25,0,27,6.67,,Mexico,6.42,2012,Washed / Wet,10.0,10.0,Typica,1200.0,No Specialty
7.58,7.17,7.67,7.33,7.33,0,19,2.67,Green,Mexico,7.0,2012,Washed / Wet,10.0,10.0,Typica,1250.0,No Specialty
7.58,7.17,7.17,6.92,7.67,9,17,6.67,,United States (Hawaii),7.17,2012,Natural / Dry,6.67,9.33,Hawaiian Kona,,No Specialty
7.0,6.58,7.25,6.42,7.0,0,0,8.0,Green,Brazil,6.58,2016,,10.0,8.0,,,No Specialty
7.17,6.83,7.0,7.17,7.0,1,16,8.0,Green,Honduras,7.17,2014,Washed / Wet,8.0,8.0,Pacas,1350.0,No Specialty
7.08,6.92,7.08,6.92,6.92,1,1,8.0,,Mexico,7.08,2014,Washed / Wet,8.0,8.0,Typica,1200.0,No Specialty
7.33,7.75,8.0,7.67,7.42,0,15,6.67,Bluish-Green,Colombia,7.33,2013,Natural / Dry,6.67,6.67,,,No Specialty
7.5,6.92,6.92,7.17,7.58,5,9,6.67,Green,United States (Hawaii),6.92,2014,Natural / Dry,9.33,6.67,Hawaiian Kona,,No Specialty
7.17,7.08,6.92,6.67,7.33,1,0,5.33,,Haiti,6.75,2010,,8.67,10.0,,1020.0,No Specialty
6.83,6.33,6.33,6.5,6.33,0,7,6.67,Green,Costa Rica,6.5,2014,Washed / Wet,10.0,10.0,Caturra,1200.0,No Specialty
